user_id,variant,event_name
106240,B,click
106240,B,product_view
106241,B,product_view
106241,B,add_to_cart
106241,B,checkout
106241,B,purchase
106242,B,click
106242,B,product_view
106244,B,click
106244,B,product_view
106248,B,product_view
106249,A,product_view
106252,A,product_view
106253,A,product_view
106254,B,product_view
106255,A,product_view
106255,A,add_to_cart
106256,B,click
106257,B,product_view
106258,B,product_view
106259,B,product_view
106259,B,add_to_cart
106259,B,checkout
106259,B,purchase
106261,B,product_view
106262,A,product_view
106263,B,product_view
106265,B,product_view
106265,B,add_to_cart
106265,B,checkout
106265,B,purchase
106266,A,product_view
106266,A,add_to_cart
106266,A,checkout
106266,A,purchase
106267,B,product_view
106269,B,product_view
106270,A,product_view
106271,B,product_view
106272,B,product_view
106272,B,add_to_cart
106274,B,click
106274,B,product_view
106275,B,product_view
106277,B,product_view
106279,A,product_view
106280,B,product_view
106283,A,product_view
106284,B,product_view
106286,B,product_view
106287,A,product_view
106288,A,product_view
106289,A,product_view
106290,A,product_view
106292,A,product_view
106293,A,product_view
106294,A,product_view
106296,A,product_view
106296,A,add_to_cart
106296,A,checkout
106296,A,purchase
106298,A,product_view
106299,A,product_view
106301,B,product_view
106302,A,click
106303,B,product_view
106304,A,product_view
106305,B,click
106305,B,product_view
106307,B,product_view
106308,B,product_view
106309,A,product_view
106311,A,click
106313,B,product_view
106314,B,product_view
106320,B,product_view
106321,A,click
106321,A,product_view
106323,A,product_view
106324,B,product_view
106325,A,product_view
106326,B,product_view
106329,B,product_view
106330,A,product_view
106330,A,add_to_cart
106330,A,checkout
106330,A,purchase
106330,A,repeat_purchase
106331,A,product_view
106332,B,click
106333,B,product_view
106334,A,product_view
106335,A,product_view
106336,A,product_view
106337,A,click
106337,A,product_view
106338,B,product_view
106339,A,product_view
106340,A,product_view
106341,A,product_view
106342,B,product_view
106343,B,product_view
106344,B,product_view
106344,B,add_to_cart
106344,B,checkout
106344,B,purchase
106345,A,product_view
106347,A,click
106347,A,product_view
106348,A,click
106348,A,product_view
106348,A,add_to_cart
106349,A,product_view
106349,A,add_to_cart
106349,A,checkout
106349,A,purchase
106350,A,product_view
106351,B,product_view
106352,A,product_view
106353,B,product_view
106355,A,product_view
106357,A,click
106357,A,product_view
106358,B,product_view
106360,A,product_view
106361,B,product_view
106361,B,add_to_cart
106362,A,product_view
106362,A,add_to_cart
106363,A,product_view
106364,B,product_view
106365,A,product_view
106366,B,product_view
106367,A,product_view
106368,A,product_view
106368,A,add_to_cart
106368,A,checkout
106368,A,purchase
106369,A,click
106369,A,product_view
106371,A,product_view
106372,A,product_view
106375,A,product_view
106376,B,product_view
106377,B,product_view
106379,B,product_view
106380,B,click
106380,B,product_view
106381,A,click
106381,A,product_view
106382,A,product_view
106383,A,product_view
106384,A,click
106385,A,product_view
106386,A,product_view
106388,B,product_view
106388,B,add_to_cart
106388,B,checkout
106388,B,purchase
106389,A,product_view
106390,A,product_view
106392,A,product_view
106392,A,add_to_cart
106392,A,checkout
106393,B,product_view
106394,A,product_view
106395,B,product_view
106396,A,product_view
106397,A,click
106397,A,product_view
106397,A,add_to_cart
106397,A,checkout
106397,A,purchase
106397,A,repeat_purchase
106398,B,product_view
106398,B,add_to_cart
106398,B,checkout
106398,B,purchase
106399,A,click
106399,A,product_view
106399,A,add_to_cart
106400,A,product_view
106401,B,product_view
106403,B,product_view
106404,A,product_view
106405,B,product_view
106406,A,product_view
106409,B,product_view
106411,B,product_view
106414,A,product_view
106415,B,product_view
106417,B,product_view
106418,A,product_view
106418,A,add_to_cart
106418,A,checkout
106418,A,purchase
106419,B,click
106419,B,product_view
106420,A,product_view
106421,A,product_view
106421,A,add_to_cart
106422,A,click
106422,A,product_view
106422,A,add_to_cart
106423,A,product_view
106423,A,add_to_cart
106424,B,product_view
106425,A,click
106425,A,product_view
106426,B,product_view
106426,B,add_to_cart
106427,B,product_view
106428,B,product_view
106429,A,product_view
106430,B,product_view
106431,A,product_view
106432,B,click
106432,B,product_view
106432,B,add_to_cart
106433,B,product_view
106435,B,product_view
106435,B,add_to_cart
106435,B,checkout
106435,B,purchase
106437,A,product_view
106437,A,add_to_cart
106437,A,checkout
106437,A,purchase
106438,A,product_view
106438,A,add_to_cart
106438,A,checkout
106438,A,purchase
106439,B,product_view
106440,A,product_view
106441,A,product_view
106441,A,add_to_cart
106441,A,checkout
106441,A,purchase
106442,A,click
106444,B,product_view
106446,A,product_view
106447,B,product_view
106448,A,click
106449,A,product_view
106450,B,product_view
106451,B,product_view
106451,B,add_to_cart
106452,B,product_view
106453,A,product_view
106454,A,product_view
106455,B,product_view
106456,A,product_view
106458,A,product_view
106459,A,product_view
106460,A,product_view
106461,A,product_view
106462,B,product_view
106463,A,product_view
106465,A,product_view
106466,B,product_view
106466,B,add_to_cart
106466,B,checkout
106466,B,purchase
106466,B,repeat_purchase
106467,A,click
106467,A,product_view
106467,A,add_to_cart
106467,A,checkout
106467,A,purchase
106469,B,product_view
106470,A,product_view
106471,A,product_view
106472,A,product_view
106473,A,product_view
106474,A,product_view
106475,B,product_view
106476,B,product_view
106477,A,product_view
106478,B,product_view
106479,A,click
106479,A,product_view
106480,B,product_view
106481,B,click
106481,B,product_view
106481,B,add_to_cart
106482,A,product_view
106483,B,product_view
106484,A,product_view
106485,A,click
106485,A,product_view
106486,A,product_view
106486,A,add_to_cart
106487,B,product_view
106487,B,add_to_cart
106487,B,checkout
106487,B,purchase
106488,B,product_view
106489,A,product_view
106489,A,add_to_cart
106489,A,checkout
106489,A,purchase
106490,B,product_view
106491,B,product_view
106491,B,add_to_cart
106493,B,product_view
106494,B,product_view
106495,A,product_view
106497,B,click
106497,B,product_view
106498,B,product_view
106498,B,add_to_cart
106498,B,checkout
106498,B,purchase
106499,B,product_view
106500,A,product_view
106501,B,product_view
106503,B,click
106503,B,product_view
106508,B,product_view
106509,B,product_view
106509,B,add_to_cart
106510,B,product_view
106511,B,product_view
106512,B,product_view
106514,B,product_view
106515,A,product_view
106516,A,product_view
106517,A,product_view
106518,B,product_view
106519,A,product_view
106520,A,product_view
106521,A,product_view
106523,A,product_view
106524,B,product_view
106525,A,product_view
106526,A,product_view
106527,A,click
106527,A,product_view
106528,A,click
106528,A,product_view
106528,A,add_to_cart
106528,A,checkout
106529,A,product_view
106530,A,product_view
106530,A,add_to_cart
106530,A,checkout
106530,A,purchase
106531,B,product_view
106532,A,product_view
106533,B,product_view
106534,A,product_view
106535,B,product_view
106537,A,click
106537,A,product_view
106537,A,add_to_cart
106537,A,checkout
106538,B,product_view
106540,A,click
106542,A,product_view
106545,B,product_view
106546,A,product_view
106548,B,product_view
106549,B,product_view
106550,A,product_view
106550,A,add_to_cart
106551,B,product_view
106552,A,product_view
106553,A,product_view
106554,A,product_view
106556,B,click
106556,B,product_view
106557,A,product_view
106558,B,product_view
106558,B,add_to_cart
106559,B,product_view
106561,A,product_view
106562,B,product_view
106564,B,click
106564,B,product_view
106565,A,product_view
106565,A,add_to_cart
106565,A,checkout
106565,A,purchase
106565,A,repeat_purchase
106566,A,product_view
106567,A,product_view
106569,B,product_view
106570,B,product_view
106570,B,add_to_cart
106570,B,checkout
106570,B,purchase
106571,B,click
106571,B,product_view
106573,A,product_view
106574,A,product_view
106575,B,product_view
106576,A,product_view
106577,B,product_view
106578,A,product_view
106579,B,product_view
106580,B,click
106580,B,product_view
106581,A,click
106581,A,product_view
106582,A,product_view
106583,B,click
106583,B,product_view
106584,A,product_view
106586,B,click
106586,B,product_view
106587,B,product_view
106587,B,add_to_cart
106588,B,product_view
106589,A,product_view
106590,B,product_view
106592,B,click
106592,B,product_view
106593,B,product_view
106594,B,product_view
106595,A,product_view
106596,A,product_view
106597,A,product_view
106598,B,product_view
106600,B,product_view
106600,B,add_to_cart
106601,A,product_view
106603,B,product_view
106604,B,product_view
106605,B,product_view
106606,A,click
106607,B,product_view
106608,B,product_view
106609,A,product_view
106610,B,product_view
106611,B,product_view
106612,A,click
106612,A,product_view
106612,A,add_to_cart
106612,A,checkout
106612,A,purchase
106612,A,repeat_purchase
106614,B,product_view
106615,B,product_view
106616,A,product_view
106617,B,product_view
106618,B,product_view
106619,B,product_view
106619,B,add_to_cart
106619,B,checkout
106619,B,purchase
106620,A,product_view
106620,A,add_to_cart
106621,B,click
106622,B,product_view
106623,A,product_view
106625,A,product_view
106628,B,click
106628,B,product_view
106629,A,product_view
106630,A,product_view
106632,B,product_view
106632,B,add_to_cart
106632,B,checkout
106632,B,purchase
106634,A,product_view
106635,A,product_view
106636,B,product_view
106636,B,add_to_cart
106636,B,checkout
106636,B,purchase
106638,B,product_view
106639,B,product_view
106641,A,click
106641,A,product_view
106642,A,product_view
106645,A,product_view
106646,B,product_view
106646,B,add_to_cart
106647,A,product_view
106648,B,product_view
106649,A,product_view
106650,A,product_view
106650,A,add_to_cart
106650,A,checkout
106650,A,purchase
106651,A,product_view
106652,A,product_view
106653,A,click
106654,A,product_view
106655,A,product_view
106657,B,click
106658,B,product_view
106659,A,click
106660,B,product_view
106661,B,product_view
106662,A,product_view
106662,A,add_to_cart
106663,B,product_view
106664,A,product_view
106665,A,product_view
106666,A,click
106667,B,product_view
106668,B,product_view
106668,B,add_to_cart
106668,B,checkout
106668,B,purchase
106669,B,product_view
106670,A,product_view
106672,B,product_view
106673,B,product_view
106674,B,product_view
106675,A,product_view
106676,B,product_view
106677,A,product_view
106679,B,click
106679,B,product_view
106679,B,add_to_cart
106680,B,product_view
106680,B,add_to_cart
106681,B,product_view
106682,B,product_view
106683,A,product_view
106684,B,product_view
106685,A,product_view
106686,A,product_view
106688,B,product_view
106689,B,product_view
106690,B,product_view
106692,A,product_view
106695,A,product_view
106696,B,product_view
106697,B,product_view
106698,A,click
106698,A,product_view
106700,A,product_view
106700,A,add_to_cart
106700,A,checkout
106701,B,product_view
106703,A,product_view
106703,A,add_to_cart
106703,A,checkout
106703,A,purchase
106703,A,repeat_purchase
106704,A,click
106704,A,product_view
106706,B,product_view
106707,A,product_view
106708,B,product_view
106710,B,click
106710,B,product_view
106711,A,product_view
106712,A,product_view
106713,A,click
106714,B,product_view
106714,B,add_to_cart
106714,B,checkout
106714,B,purchase
106715,A,product_view
106717,B,product_view
106718,A,click
106718,A,product_view
106719,B,product_view
106720,A,product_view
106721,B,click
106721,B,product_view
106722,B,product_view
106722,B,add_to_cart
106722,B,checkout
106723,B,product_view
106723,B,add_to_cart
106723,B,checkout
106724,A,product_view
106726,B,product_view
106728,A,product_view
106728,A,add_to_cart
106728,A,checkout
106729,A,product_view
106730,B,product_view
106731,B,product_view
106731,B,add_to_cart
106731,B,checkout
106731,B,purchase
106732,B,product_view
106732,B,add_to_cart
106732,B,checkout
106732,B,purchase
106733,A,product_view
106735,B,product_view
106736,A,product_view
106737,A,product_view
106737,A,add_to_cart
106739,B,product_view
106739,B,add_to_cart
106739,B,checkout
106739,B,purchase
106740,A,product_view
106741,B,product_view
106742,A,product_view
106743,A,product_view
106743,A,add_to_cart
106744,B,product_view
106744,B,add_to_cart
106745,A,product_view
106746,B,click
106747,A,product_view
106748,B,product_view
106749,A,product_view
106749,A,add_to_cart
106751,A,product_view
106752,A,click
106752,A,product_view
106754,B,product_view
106755,B,click
106755,B,product_view
106756,B,product_view
106757,A,product_view
106758,A,click
106758,A,product_view
106759,A,product_view
106760,B,product_view
106761,B,click
106761,B,product_view
106762,A,click
106763,B,product_view
106765,B,product_view
106768,A,product_view
106769,A,product_view
106770,B,product_view
106770,B,add_to_cart
106770,B,checkout
106770,B,purchase
106771,A,product_view
106772,B,product_view
106774,B,product_view
106775,B,product_view
106776,B,product_view
106776,B,add_to_cart
106777,A,product_view
106778,A,product_view
106779,A,product_view
106780,B,product_view
106781,B,product_view
106782,B,product_view
106783,B,product_view
106783,B,add_to_cart
106784,A,click
106784,A,product_view
106785,A,click
106785,A,product_view
106786,B,click
106786,B,product_view
106787,A,product_view
106788,B,click
106788,B,product_view
106789,B,product_view
106789,B,add_to_cart
106789,B,checkout
106789,B,purchase
106790,B,product_view
106793,B,product_view
106795,B,product_view
106796,A,product_view
106797,B,product_view
106798,B,product_view
106799,A,product_view
106801,B,product_view
106802,A,product_view
106803,B,product_view
106804,B,product_view
106805,A,click
106806,B,product_view
106807,A,product_view
106808,A,product_view
106809,B,product_view
106810,A,product_view
106811,A,click
106811,A,product_view
106811,A,add_to_cart
106812,A,product_view
106813,B,product_view
106814,A,product_view
106815,B,product_view
106816,A,product_view
106817,B,click
106818,B,product_view
106819,B,product_view
106821,A,product_view
106823,A,product_view
106825,A,product_view
106827,A,product_view
106828,B,product_view
106828,B,add_to_cart
106829,B,product_view
106830,A,product_view
106831,B,click
106831,B,product_view
106833,B,product_view
106834,A,product_view
106835,B,product_view
106836,B,product_view
106838,B,product_view
106839,B,product_view
106840,A,product_view
106841,A,click
106841,A,product_view
106842,A,product_view
106843,A,product_view
106844,B,product_view
106844,B,add_to_cart
106846,A,product_view
106847,B,product_view
106847,B,add_to_cart
106848,A,product_view
106849,A,product_view
106851,B,product_view
106852,A,product_view
106853,B,product_view
106854,B,product_view
106855,B,product_view
106856,B,product_view
106857,B,product_view
106858,B,product_view
106859,A,product_view
106860,A,click
106860,A,product_view
106861,B,product_view
106861,B,add_to_cart
106861,B,checkout
106861,B,purchase
106862,B,product_view
106863,B,product_view
106864,A,product_view
106865,B,product_view
106866,B,product_view
106866,B,add_to_cart
106867,B,click
106867,B,product_view
106868,A,product_view
106869,B,product_view
106869,B,add_to_cart
106869,B,checkout
106870,A,product_view
106870,A,add_to_cart
106870,A,checkout
106870,A,purchase
106871,A,click
106871,A,product_view
106872,A,product_view
106873,B,product_view
106873,B,add_to_cart
106874,B,product_view
106874,B,add_to_cart
106874,B,checkout
106874,B,purchase
106875,B,product_view
106876,A,product_view
106876,A,add_to_cart
106876,A,checkout
106878,A,product_view
106878,A,add_to_cart
106879,B,product_view
106879,B,add_to_cart
106879,B,checkout
106879,B,purchase
106880,A,product_view
106882,A,product_view
106883,A,product_view
106884,A,product_view
106885,A,product_view
106886,B,product_view
106887,B,click
106887,B,product_view
106887,B,add_to_cart
106887,B,checkout
106887,B,purchase
106888,A,click
106888,A,product_view
106889,B,product_view
106890,B,product_view
106891,B,product_view
106892,A,product_view
106893,B,product_view
106895,B,click
106895,B,product_view
106897,B,product_view
106898,B,product_view
106898,B,add_to_cart
106898,B,checkout
106898,B,purchase
106899,B,product_view
106900,A,product_view
106901,A,product_view
106902,B,product_view
106903,B,product_view
106904,A,product_view
106906,B,product_view
106907,B,click
106907,B,product_view
106908,B,product_view
106909,B,product_view
106910,B,product_view
106911,B,click
106911,B,product_view
106912,A,product_view
106914,A,product_view
106915,A,product_view
106916,B,product_view
106917,A,product_view
106918,B,product_view
106918,B,add_to_cart
106919,A,product_view
106920,B,product_view
106922,A,product_view
106924,B,product_view
106925,A,product_view
106927,B,product_view
106929,B,product_view
106930,B,product_view
106931,B,click
106932,A,product_view
106933,B,product_view
106934,B,product_view
106935,A,product_view
106935,A,add_to_cart
106936,B,click
106936,B,product_view
106938,A,product_view
106939,B,product_view
106940,A,click
106940,A,product_view
106940,A,add_to_cart
106941,A,product_view
106941,A,add_to_cart
106942,A,product_view
106942,A,add_to_cart
106942,A,checkout
106942,A,purchase
106943,A,product_view
106945,B,product_view
106946,A,product_view
106948,A,product_view
106949,A,product_view
106951,A,product_view
106952,A,product_view
106953,A,product_view
106953,A,add_to_cart
106953,A,checkout
106953,A,purchase
106954,B,product_view
106956,B,product_view
106958,B,product_view
106959,B,product_view
106960,A,product_view
106963,B,product_view
106965,A,product_view
106966,B,product_view
106967,A,product_view
106969,B,product_view
106970,B,click
106970,B,product_view
106972,A,product_view
106973,A,product_view
106974,A,product_view
106975,A,product_view
106976,B,product_view
106977,A,product_view
106979,A,click
106979,A,product_view
106979,A,add_to_cart
106979,A,checkout
106980,B,product_view
106982,A,product_view
106984,B,product_view
106984,B,add_to_cart
106986,B,product_view
106987,A,product_view
106988,B,product_view
106991,B,click
106991,B,product_view
106992,B,product_view
106993,B,product_view
106994,A,click
106994,A,product_view
106996,B,product_view
106997,B,product_view
106999,A,product_view
107000,B,product_view
107001,B,product_view
107002,B,product_view
107003,A,click
107003,A,product_view
107003,A,add_to_cart
107003,A,checkout
107003,A,purchase
107004,A,click
107004,A,product_view
107005,B,product_view
107006,A,product_view
107007,A,product_view
107008,A,product_view
107009,A,product_view
107009,A,add_to_cart
107010,B,product_view
107011,A,product_view
107013,A,product_view
107013,A,add_to_cart
107013,A,checkout
107013,A,purchase
107014,A,click
107014,A,product_view
107014,A,add_to_cart
107014,A,checkout
107015,A,click
107015,A,product_view
107016,B,product_view
107016,B,add_to_cart
107017,B,product_view
107018,A,product_view
107019,A,product_view
107020,A,product_view
107021,B,click
107021,B,product_view
107021,B,add_to_cart
107023,B,product_view
107024,B,product_view
107025,B,product_view
107026,A,click
107026,A,product_view
107027,B,product_view
107029,A,product_view
107029,A,add_to_cart
107029,A,checkout
107029,A,purchase
107030,B,product_view
107030,B,add_to_cart
107030,B,checkout
107032,A,product_view
107032,A,add_to_cart
107032,A,checkout
107032,A,purchase
107032,A,repeat_purchase
107033,B,product_view
107034,B,product_view
107034,B,add_to_cart
107034,B,checkout
107035,B,product_view
107037,A,product_view
107039,A,product_view
107040,A,product_view
107041,B,product_view
107041,B,add_to_cart
107042,B,product_view
107043,A,product_view
107043,A,add_to_cart
107044,A,product_view
107045,A,product_view
107046,A,product_view
107047,B,click
107048,B,click
107048,B,product_view
107048,B,add_to_cart
107048,B,checkout
107048,B,purchase
107049,B,product_view
107051,A,product_view
107054,A,product_view
107055,B,click
107055,B,product_view
107056,A,product_view
107057,A,product_view
107058,B,product_view
107058,B,add_to_cart
107058,B,checkout
107059,A,product_view
107061,B,product_view
107062,A,product_view
107063,A,product_view
107065,A,product_view
107068,A,product_view
107069,A,product_view
107070,A,product_view
107071,B,product_view
107072,A,product_view
107073,B,product_view
107075,B,product_view
107076,A,product_view
107076,A,add_to_cart
107076,A,checkout
107076,A,purchase
107077,B,product_view
107078,A,product_view
107078,A,add_to_cart
107078,A,checkout
107079,B,product_view
107080,B,product_view
107081,A,product_view
107082,A,product_view
107083,B,product_view
107084,A,click
107084,A,product_view
107085,B,product_view
107086,B,product_view
107086,B,add_to_cart
107086,B,checkout
107086,B,purchase
107086,B,repeat_purchase
107087,A,product_view
107089,A,product_view
107089,A,add_to_cart
107089,A,checkout
107089,A,purchase
107090,B,product_view
107092,B,product_view
107094,B,product_view
107095,A,click
107095,A,product_view
107096,A,product_view
107096,A,add_to_cart
107097,A,click
107097,A,product_view
107100,B,product_view
107100,B,add_to_cart
107100,B,checkout
107101,A,click
107101,A,product_view
107102,A,product_view
107103,B,product_view
107104,B,product_view
107106,B,product_view
107107,A,product_view
107108,B,product_view
107111,A,product_view
107112,A,click
107112,A,product_view
107114,A,product_view
107114,A,add_to_cart
107114,A,checkout
107114,A,purchase
107117,B,product_view
107118,B,product_view
107119,A,product_view
107119,A,add_to_cart
107119,A,checkout
107119,A,purchase
107121,B,click
107121,B,product_view
107123,A,product_view
107125,B,product_view
107126,B,click
107126,B,product_view
107127,B,product_view
107128,A,product_view
107129,B,click
107129,B,product_view
107131,A,product_view
107131,A,add_to_cart
107131,A,checkout
107131,A,purchase
107132,B,click
107133,A,product_view
107134,A,click
107134,A,product_view
107136,A,product_view
107139,A,click
107139,A,product_view
107141,B,product_view
107142,A,product_view
107143,B,product_view
107143,B,add_to_cart
107143,B,checkout
107143,B,purchase
107145,A,product_view
107146,B,product_view
107148,B,product_view
107148,B,add_to_cart
107148,B,checkout
107148,B,purchase
107150,B,product_view
107151,A,product_view
107152,B,product_view
107153,B,product_view
107154,A,product_view
107155,A,product_view
107157,B,product_view
107158,B,click
107158,B,product_view
107158,B,add_to_cart
107159,A,product_view
107160,B,product_view
107160,B,add_to_cart
107161,A,product_view
107162,B,product_view
107166,A,product_view
107166,A,add_to_cart
107166,A,checkout
107166,A,purchase
107167,A,product_view
107168,B,product_view
107169,A,product_view
107170,B,product_view
107172,B,product_view
107173,A,product_view
107174,B,product_view
107176,A,product_view
107178,A,product_view
107178,A,add_to_cart
107179,A,click
107179,A,product_view
107181,B,product_view
107182,A,product_view
107183,A,product_view
107184,B,product_view
107185,A,product_view
107186,A,click
107188,A,product_view
107189,A,product_view
107190,B,product_view
107191,B,product_view
107192,A,product_view
107192,A,add_to_cart
107192,A,checkout
107193,A,product_view
107193,A,add_to_cart
107193,A,checkout
107193,A,purchase
107193,A,repeat_purchase
107195,B,product_view
107196,B,product_view
107198,A,product_view
107199,A,product_view
107200,B,product_view
107201,B,product_view
107202,A,click
107202,A,product_view
107203,A,product_view
107203,A,add_to_cart
107203,A,checkout
107203,A,purchase
107204,A,product_view
107205,B,product_view
107205,B,add_to_cart
107205,B,checkout
107206,A,product_view
107207,A,product_view
107208,A,click
107208,A,product_view
107209,B,product_view
107210,A,product_view
107211,B,product_view
107212,A,product_view
107213,A,click
107213,A,product_view
107214,B,product_view
107215,B,product_view
107217,B,click
107217,B,product_view
107217,B,add_to_cart
107217,B,checkout
107217,B,purchase
107217,B,repeat_purchase
107218,B,product_view
107218,B,add_to_cart
107219,A,product_view
107219,A,add_to_cart
107219,A,checkout
107219,A,purchase
107220,A,product_view
107221,B,product_view
107222,B,product_view
107223,B,product_view
107225,A,product_view
107225,A,add_to_cart
107225,A,checkout
107225,A,purchase
107225,A,repeat_purchase
107226,A,click
107227,A,product_view
107228,A,product_view
107228,A,add_to_cart
107228,A,checkout
107228,A,purchase
107228,A,repeat_purchase
107229,A,click
107229,A,product_view
107230,A,product_view
107230,A,add_to_cart
107230,A,checkout
107230,A,purchase
107231,A,product_view
107231,A,add_to_cart
107232,B,product_view
107233,B,product_view
107234,B,product_view
107234,B,add_to_cart
107234,B,checkout
107234,B,purchase
107235,B,product_view
107236,B,product_view
107237,A,product_view
107239,B,product_view
107240,A,click
107241,B,product_view
107241,B,add_to_cart
107241,B,checkout
107241,B,purchase
107242,B,click
107242,B,product_view
107243,B,product_view
107244,A,product_view
107245,A,product_view
107246,B,product_view
107247,A,product_view
107248,A,product_view
107249,B,product_view
107250,B,product_view
107251,B,product_view
107253,B,product_view
107253,B,add_to_cart
107253,B,checkout
107253,B,purchase
107254,A,product_view
107255,A,product_view
107256,A,product_view
107258,A,product_view
107259,A,product_view
107260,B,product_view
107261,B,click
107261,B,product_view
107262,B,product_view
107263,B,product_view
107264,A,product_view
107265,A,product_view
107266,A,click
107267,B,product_view
107268,A,product_view
107269,A,product_view
107270,A,product_view
107271,B,product_view
107271,B,add_to_cart
107271,B,checkout
107272,B,product_view
107273,B,product_view
107274,B,product_view
107275,B,product_view
107276,A,product_view
107277,A,product_view
107278,A,product_view
107278,A,add_to_cart
107278,A,checkout
107278,A,purchase
107279,A,product_view
107279,A,add_to_cart
107279,A,checkout
107279,A,purchase
107281,B,click
107281,B,product_view
107282,B,product_view
107284,B,click
107284,B,product_view
107284,B,add_to_cart
107284,B,checkout
107284,B,purchase
107289,B,product_view
107290,A,product_view
107293,B,product_view
107294,A,product_view
107295,B,product_view
107295,B,add_to_cart
107295,B,checkout
107295,B,purchase
107297,A,product_view
107298,A,product_view
107299,B,product_view
107300,A,product_view
107302,B,product_view
107303,A,product_view
107304,B,product_view
107305,B,product_view
107306,A,product_view
107307,B,click
107307,B,product_view
107308,B,click
107308,B,product_view
107308,B,add_to_cart
107308,B,checkout
107308,B,purchase
107310,A,product_view
107311,B,product_view
107312,A,product_view
107312,A,add_to_cart
107312,A,checkout
107312,A,purchase
107314,A,product_view
107315,B,product_view
107318,B,product_view
107319,B,product_view
107320,A,product_view
107320,A,add_to_cart
107320,A,checkout
107320,A,purchase
107321,A,click
107321,A,product_view
107322,A,product_view
107323,B,product_view
107323,B,add_to_cart
107323,B,checkout
107323,B,purchase
107324,A,product_view
107325,B,product_view
107327,A,product_view
107329,B,product_view
107330,A,product_view
107331,A,product_view
107332,A,product_view
107333,B,product_view
107334,B,product_view
107334,B,add_to_cart
107334,B,checkout
107334,B,purchase
107335,A,product_view
107336,B,product_view
107337,B,product_view
107338,B,product_view
107338,B,add_to_cart
107338,B,checkout
107339,B,product_view
107340,B,product_view
107341,B,product_view
107342,B,click
107342,B,product_view
107343,B,product_view
107345,A,product_view
107346,A,product_view
107347,B,product_view
107348,B,product_view
107349,A,product_view
107350,B,product_view
107351,B,product_view
107353,B,product_view
107354,A,product_view
107356,A,product_view
107357,B,product_view
107358,B,product_view
107359,A,product_view
107361,B,product_view
107362,A,product_view
107363,A,product_view
107364,A,product_view
107365,B,product_view
107365,B,add_to_cart
107365,B,checkout
107365,B,purchase
107366,B,product_view
107366,B,add_to_cart
107366,B,checkout
107366,B,purchase
107367,A,product_view
107368,A,product_view
107370,A,click
107372,B,product_view
107375,A,product_view
107376,B,product_view
107376,B,add_to_cart
107377,A,product_view
107377,A,add_to_cart
107377,A,checkout
107379,A,click
107381,B,product_view
107383,B,product_view
107383,B,add_to_cart
107384,B,click
107384,B,product_view
107385,B,product_view
107385,B,add_to_cart
107385,B,checkout
107385,B,purchase
107388,A,product_view
107389,B,product_view
107390,A,product_view
107391,B,product_view
107393,A,product_view
107394,B,product_view
107395,B,product_view
107396,A,product_view
107398,B,product_view
107399,A,product_view
107401,A,product_view
107401,A,add_to_cart
107402,B,product_view
107403,A,click
107403,A,product_view
107405,B,click
107405,B,product_view
107405,B,add_to_cart
107405,B,checkout
107405,B,purchase
107406,B,product_view
107407,B,product_view
107408,A,product_view
107409,B,product_view
107410,A,product_view
107411,B,product_view
107412,A,product_view
107413,B,click
107413,B,product_view
107414,A,click
107414,A,product_view
107414,A,add_to_cart
107415,A,product_view
107416,B,click
107417,B,product_view
107418,B,click
107421,A,product_view
107421,A,add_to_cart
107422,A,product_view
107423,A,product_view
107424,B,click
107424,B,product_view
107425,A,product_view
107426,A,product_view
107426,A,add_to_cart
107426,A,checkout
107426,A,purchase
107427,B,product_view
107429,A,product_view
107431,B,product_view
107432,B,product_view
107433,A,product_view
107434,B,product_view
107435,B,click
107436,A,product_view
107436,A,add_to_cart
107436,A,checkout
107436,A,purchase
107437,A,product_view
107438,A,product_view
107439,A,product_view
107439,A,add_to_cart
107442,B,product_view
107442,B,add_to_cart
107442,B,checkout
107442,B,purchase
107442,B,repeat_purchase
107443,B,click
107443,B,product_view
107444,A,product_view
107445,B,product_view
107446,B,product_view
107447,B,product_view
107448,B,product_view
107449,B,click
107450,A,product_view
107451,B,product_view
107452,B,product_view
107454,B,click
107454,B,product_view
107455,B,product_view
107456,B,product_view
107456,B,add_to_cart
107456,B,checkout
107456,B,purchase
107457,A,product_view
107458,A,product_view
107459,A,product_view
107460,B,product_view
107461,A,click
107461,A,product_view
107462,B,product_view
107462,B,add_to_cart
107462,B,checkout
107462,B,purchase
107463,A,product_view
107464,A,product_view
107464,A,add_to_cart
107464,A,checkout
107464,A,purchase
107465,B,product_view
107466,A,product_view
107468,B,product_view
107469,B,product_view
107470,B,product_view
107471,B,product_view
107472,A,product_view
107472,A,add_to_cart
107473,A,product_view
107474,A,product_view
107475,A,product_view
107476,B,product_view
107477,B,click
107477,B,product_view
107478,A,product_view
107479,A,product_view
107480,B,product_view
107481,B,click
107481,B,product_view
107482,B,product_view
107483,B,product_view
107485,A,product_view
107485,A,add_to_cart
107485,A,checkout
107485,A,purchase
107485,A,repeat_purchase
107486,A,product_view
107487,A,click
107489,B,click
107489,B,product_view
107491,B,product_view
107493,B,product_view
107494,A,click
107494,A,product_view
107496,A,product_view
107498,A,product_view
107499,B,product_view
107501,B,product_view
107501,B,add_to_cart
107504,B,product_view
107505,A,click
107505,A,product_view
107506,B,product_view
107507,A,click
107507,A,product_view
107508,A,product_view
107508,A,add_to_cart
