user_id,variant,device,channel,customer_segment,ctr,product_view,add_to_cart,checkout,purchase,repeat_purchase,engaged,order_value,repeat_order_value,total_revenue
105438,B,Desktop,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105439,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105440,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105441,B,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105442,B,Desktop,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105443,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105444,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105445,A,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105446,B,Mobile,Organic,New,0,1,1,1,1,1,1,2880.365376411561,3559.870778901332,6440.236155312893
105447,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105448,B,Desktop,Organic,New,0,1,1,1,1,1,0,2208.430506329167,2027.2303784104827,4235.66088473965
105449,B,Desktop,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105450,A,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105451,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105452,A,Mobile,Organic,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105453,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105454,A,Desktop,Paid Search,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105455,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105456,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105457,B,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105458,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105459,A,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105460,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105461,B,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105462,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105463,B,Desktop,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105464,B,Mobile,Paid Search,New,0,1,1,1,1,0,1,1706.1041892753717,0.0,1706.1041892753717
105465,A,Mobile,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105466,A,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105467,B,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105468,A,Mobile,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105469,B,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105470,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105471,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105472,B,Mobile,Direct,New,0,1,1,1,0,0,0,0.0,0.0,0.0
105473,B,Desktop,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105474,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105475,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105476,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105477,A,Mobile,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105478,A,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105479,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105480,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105481,A,Tablet,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105482,B,Desktop,Email,New,0,1,1,1,1,0,1,2666.4838219996864,0.0,2666.4838219996864
105483,B,Desktop,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105484,A,Mobile,Email,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105485,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105486,A,Mobile,Direct,New,1,0,0,0,0,0,0,0.0,0.0,0.0
105487,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105488,B,Desktop,Organic,New,1,1,1,1,1,0,0,3228.802927383431,0.0,3228.802927383431
105489,B,Mobile,Paid Search,New,0,1,1,0,0,0,0,0.0,0.0,0.0
105490,B,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105491,B,Desktop,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105492,A,Mobile,Paid Search,New,0,1,1,0,0,0,0,0.0,0.0,0.0
105493,A,Desktop,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105494,A,Mobile,Paid Search,New,1,1,0,0,0,0,1,0.0,0.0,0.0
105495,A,Desktop,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105496,B,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105497,B,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105498,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105499,A,Desktop,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105500,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105501,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105502,B,Desktop,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105503,A,Desktop,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105504,B,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105505,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105506,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105507,B,Desktop,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105508,B,Desktop,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105509,B,Mobile,Paid Search,New,0,1,1,1,1,0,1,3679.6709839653304,0.0,3679.6709839653304
105510,A,Desktop,Email,New,0,1,1,1,1,1,0,4311.927121156102,3486.6898213675904,7798.616942523692
105511,A,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105512,B,Mobile,Direct,New,0,1,1,1,1,0,1,3057.778607077573,0.0,3057.778607077573
105513,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105514,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105515,A,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105516,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105517,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105518,B,Mobile,Paid Search,Returning,0,1,1,1,1,0,1,2348.3736061288137,0.0,2348.3736061288137
105519,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105520,A,Desktop,Direct,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105521,A,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105522,A,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105523,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105524,B,Tablet,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105525,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105526,A,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105527,B,Tablet,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105528,B,Mobile,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105529,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105530,B,Mobile,Social,New,0,1,1,1,0,0,0,0.0,0.0,0.0
105531,A,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105532,B,Mobile,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105533,A,Mobile,Email,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105534,B,Desktop,Paid Search,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105535,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105536,A,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105537,A,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105538,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105539,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105540,A,Desktop,Paid Search,New,0,1,1,1,0,0,0,0.0,0.0,0.0
105541,B,Desktop,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105542,A,Mobile,Organic,New,0,1,1,1,1,0,0,2955.046215875671,0.0,2955.046215875671
105543,B,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105544,A,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105545,A,Desktop,Paid Search,New,0,1,1,0,0,0,1,0.0,0.0,0.0
105546,B,Mobile,Paid Search,New,1,1,1,1,0,0,0,0.0,0.0,0.0
105547,B,Desktop,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105548,B,Desktop,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105549,A,Desktop,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105550,B,Mobile,Paid Search,New,0,1,1,0,0,0,1,0.0,0.0,0.0
105551,B,Mobile,Paid Search,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105552,A,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105553,A,Desktop,Direct,New,1,1,1,1,0,0,0,0.0,0.0,0.0
105554,A,Mobile,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105555,A,Mobile,Social,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105556,A,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105557,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105558,A,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105559,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105560,A,Desktop,Social,New,1,1,1,1,1,0,1,3413.1231247227042,0.0,3413.1231247227042
105561,A,Mobile,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105562,A,Mobile,Organic,New,1,1,1,1,1,1,0,3316.6433518570248,3339.729209304319,6656.372561161344
105563,A,Desktop,Organic,New,0,1,1,1,1,1,0,2305.7945440006906,2175.0832807988936,4480.877824799584
105564,A,Desktop,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105565,B,Desktop,Direct,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105566,A,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105567,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105568,B,Mobile,Social,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105569,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105570,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105571,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105572,B,Mobile,Organic,New,0,1,1,0,0,0,1,0.0,0.0,0.0
105573,A,Tablet,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105574,A,Mobile,Organic,Returning,0,1,1,1,1,0,0,2639.809444546845,0.0,2639.809444546845
105575,B,Desktop,Direct,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105576,B,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105577,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105578,A,Mobile,Social,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105579,B,Mobile,Email,New,1,1,1,1,1,0,0,1867.965799046782,0.0,1867.965799046782
105580,A,Mobile,Paid Search,New,0,1,1,0,0,0,0,0.0,0.0,0.0
105581,B,Desktop,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105582,B,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105583,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105584,A,Mobile,Paid Search,New,0,1,1,1,1,0,0,3434.822251924079,0.0,3434.822251924079
105585,A,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105586,B,Desktop,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105587,B,Mobile,Organic,New,0,1,1,1,1,0,0,3409.3378076264744,0.0,3409.3378076264744
105588,A,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105589,B,Desktop,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105590,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105591,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105592,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105593,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105594,A,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105595,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105596,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105597,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105598,A,Desktop,Social,Returning,1,0,0,0,0,0,1,0.0,0.0,0.0
105599,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105600,B,Desktop,Social,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
105601,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105602,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105603,A,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105604,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105605,B,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105606,A,Desktop,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105607,A,Mobile,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105608,B,Desktop,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105609,B,Mobile,Social,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105610,B,Desktop,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105611,B,Mobile,Organic,New,0,1,1,1,1,0,1,2552.359440312008,0.0,2552.359440312008
105612,A,Desktop,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105613,B,Tablet,Direct,New,0,1,1,0,0,0,1,0.0,0.0,0.0
105614,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105615,A,Mobile,Social,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105616,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105617,B,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105618,B,Mobile,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105619,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105620,B,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105621,B,Desktop,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105622,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105623,B,Desktop,Organic,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105624,A,Mobile,Social,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105625,B,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105626,B,Tablet,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105627,A,Mobile,Direct,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105628,A,Mobile,Direct,New,1,0,0,0,0,0,1,0.0,0.0,0.0
105629,A,Desktop,Email,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105630,B,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105631,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105632,B,Mobile,Paid Search,New,0,1,1,0,0,0,0,0.0,0.0,0.0
105633,B,Mobile,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105634,B,Tablet,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105635,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105636,A,Desktop,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105637,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105638,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105639,B,Mobile,Social,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105640,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105641,A,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105642,B,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105643,B,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105644,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105645,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105646,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105647,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105648,B,Mobile,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
105649,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105650,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105651,B,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105652,A,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105653,B,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105654,A,Mobile,Paid Search,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105655,B,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105656,A,Desktop,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105657,B,Mobile,Direct,New,1,1,0,0,0,0,1,0.0,0.0,0.0
105658,A,Mobile,Organic,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105659,A,Desktop,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105660,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105661,B,Mobile,Paid Search,Returning,1,1,0,0,0,0,1,0.0,0.0,0.0
105662,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105663,B,Mobile,Social,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105664,B,Mobile,Organic,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105665,A,Mobile,Organic,New,1,0,0,0,0,0,1,0.0,0.0,0.0
105666,B,Desktop,Social,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105667,A,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105668,A,Desktop,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105669,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105670,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105671,A,Mobile,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105672,A,Desktop,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105673,B,Desktop,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105674,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105675,B,Desktop,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105676,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105677,B,Mobile,Organic,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105678,A,Mobile,Social,New,0,1,1,1,1,0,1,2462.6833850288,0.0,2462.6833850288
105679,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105680,B,Mobile,Organic,New,0,1,1,1,1,0,0,4350.720999734625,0.0,4350.720999734625
105681,A,Mobile,Organic,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105682,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105683,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105684,A,Desktop,Direct,New,1,0,0,0,0,0,0,0.0,0.0,0.0
105685,B,Desktop,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105686,A,Desktop,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105687,B,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105688,B,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105689,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105690,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105691,A,Mobile,Email,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105692,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105693,B,Desktop,Social,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105694,B,Mobile,Social,Returning,0,0,0,0,0,0,0,0.0,0.0,0.0
105695,B,Mobile,Email,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105696,A,Tablet,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105697,A,Mobile,Social,New,0,1,1,1,0,0,0,0.0,0.0,0.0
105698,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105699,B,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105700,A,Mobile,Organic,New,0,1,1,1,1,0,0,3017.2449814332826,0.0,3017.2449814332826
105701,B,Mobile,Paid Search,New,0,1,1,1,1,0,0,3874.385755787379,0.0,3874.385755787379
105702,A,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105703,A,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105704,B,Desktop,Social,New,0,1,1,1,1,0,1,2825.4291127795527,0.0,2825.4291127795527
105705,B,Mobile,Email,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105706,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105707,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105708,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105709,B,Tablet,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105710,B,Desktop,Direct,Returning,0,1,0,0,0,0,1,0.0,0.0,0.0
105711,A,Tablet,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105712,B,Desktop,Organic,New,0,0,0,0,0,0,1,0.0,0.0,0.0
105713,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105714,A,Desktop,Organic,Returning,0,1,1,0,0,0,1,0.0,0.0,0.0
105715,B,Mobile,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105716,A,Mobile,Organic,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
105717,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105718,A,Desktop,Organic,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105719,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105720,A,Desktop,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105721,B,Mobile,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105722,A,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105723,A,Tablet,Social,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
105724,A,Mobile,Direct,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105725,B,Tablet,Paid Search,Returning,1,1,0,0,0,0,0,0.0,0.0,0.0
105726,A,Mobile,Email,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105727,A,Desktop,Email,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105728,B,Mobile,Social,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105729,A,Mobile,Social,New,0,1,1,0,0,0,0,0.0,0.0,0.0
105730,B,Desktop,Organic,Returning,0,0,0,0,0,0,1,0.0,0.0,0.0
105731,A,Desktop,Social,New,0,1,1,1,1,0,0,3194.8965604561226,0.0,3194.8965604561226
105732,A,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105733,A,Mobile,Organic,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105734,A,Mobile,Paid Search,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105735,B,Mobile,Social,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105736,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105737,B,Desktop,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105738,A,Desktop,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105739,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105740,A,Mobile,Social,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105741,A,Mobile,Social,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105742,B,Mobile,Organic,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105743,A,Mobile,Direct,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105744,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105745,B,Mobile,Paid Search,New,0,1,0,0,0,0,0,0.0,0.0,0.0
105746,A,Mobile,Paid Search,New,0,1,1,1,1,1,0,2862.025557664212,3694.5841654429114,6556.6097231071235
105747,A,Mobile,Paid Search,New,0,1,0,0,0,0,1,0.0,0.0,0.0
105748,A,Tablet,Email,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105749,A,Desktop,Direct,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105750,A,Mobile,Paid Search,Returning,0,1,1,0,0,0,0,0.0,0.0,0.0
105751,B,Mobile,Email,New,0,1,1,1,0,0,0,0.0,0.0,0.0
105752,B,Mobile,Paid Search,Returning,0,1,0,0,0,0,0,0.0,0.0,0.0
105753,B,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105754,B,Mobile,Paid Search,New,0,0,0,0,0,0,0,0.0,0.0,0.0
105755,B,Desktop,Social,New,1,1,0,0,0,0,0,0.0,0.0,0.0
105756,A,Mobile,Direct,New,0,1,0,0,0,0,0,0.0,0.0,0.0
